status_id,status_message,link_name,status_type,status_link,status_published
833622823422420_835782573206445,Most of my life is laying in bed and not wanting to go to things. Help,,status,,2015-11-16 07:04:06
833622823422420_835284169922952,Some people have one night stands. I just get drunk and like people's selfies on Instagram,,status,,2015-11-15 01:13:46
833622823422420_835280879923281,Let a Mcdouble and a junior chicken combine to creat the trigger I will pull to send me to heaven,,status,,2015-11-15 00:59:59
833622823422420_835258123258890,Tonight I will sleep soundly. And have select ambient dreams,,status,,2015-11-14 23:38:48
833622823422420_835219409929428,This is much better when I'm drunk. When I'm drunk I'm not paying attention to how all the girls are cuter than me,,status,,2015-11-14 21:10:18
833622823422420_835193593265343,Found one,,status,,2015-11-14 19:11:13
833622823422420_835190833265619,When you go to an art battle just to meet cute lesbians,,status,,2015-11-14 18:58:54
833622823422420_835089236609112,Buying underwear today. Also bought a bunch of discount sweaters because feeling safe is important,,status,,2015-11-14 13:18:44
833622823422420_835068369944532,Going to an art battle tonight but I secretly wish it was a fart battle,,status,,2015-11-14 12:03:25
833622823422420_834889079962461,Probably not a good time but I've always found people from France to be a little rude...,,status,,2015-11-14 01:41:28
833622823422420_834886756629360,This is your cozy on Dru6s,Sailor Penis,photo,https://www.facebook.com/sailorpinto/photos/a.511791445533838.1073741826.511788455534137/971825029530475/?type=3,2015-11-14 01:32:30
833622823422420_834849599966409,The space war is coming. Nobody is ready. It won't matter what color you are. It won't matter how rich you are. It won't matter what you believe because our gods will abandon us when the supreme cyborg comes for us. The only thing that will matter is pain. May humanity feel united in it's final pathetic moments,Dru6s,link,https://www.facebook.com/Dru6s/posts/1651263891808749,2015-11-13 22:31:38
833622823422420_834705706647465,"My boss said sarcastically ""because you're too smart for this job!"" And I said ""well kind of"" and he paused and said ""...yeah"" and then we laughed. Camouflage successful. Today = Good day",,status,,2015-11-13 14:21:05
833622823422420_834658876652148,If you guys have any questions or anything you just feel like talking about you should message me this weekend. I crave interaction while simultaneously wanting to hide from the world,,status,,2015-11-13 11:38:03
833622823422420_834615916656444,I'm not into smash bros and it makes everybody hate me,,status,,2015-11-13 09:57:12
833622823422420_834567513327951,All of my posts are about things exiting my body in a way that makes everybody hate me. Why am I so gross. Why am I so self aware,,status,,2015-11-13 07:32:10
833622823422420_834567286661307,"I just got a bad case of ""every day feels the same"". I'll have to throw up later to spice things up",,status,,2015-11-13 07:31:18
833622823422420_834376080013761,Eel ken kill,,status,,2015-11-12 19:09:40
833622823422420_834349600016409,My friend is hitting on this girl at the coffee shop I'm trapped in and I'm secretly hoping she is a lesbian. Not because I want my friend to fail. Just because I like plot twists,,status,,2015-11-12 17:14:58
833622823422420_834300946687941,Every time I poop at work I'm scared one of my co-workers will bust in and reveal that nobody else poops and that I'm disgusting. But I still poop everyday because the thrill gets me off. I'm pooping right now,,status,,2015-11-12 14:12:51
833622823422420_834260413358661,I'm onto you Dru6s,Dru6s,link,https://www.facebook.com/Dru6s/posts/1650846391850499,2015-11-12 12:01:21
